centerPathDist,indPathDist,ForagingIntake,foraginIntakeSD,GroupSize,influenceType,path,corePer,PathFood,pathWidth
392.3379037768448,397.1656656455953,0.33874999999999994,0.013022901171579742,50,2,4,0.1,0.001,25,7200.0,
411.2338938836637,411.7229354802653,0.21338611111111114,0.012029840986394556,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.41859444444444444,0.02311680309901738,50,2,0,0.9,0.001,25,7200.0,
49.3533102973945,118.16257371538353,0.45794444444444443,0.02487863718820862,50,2,1,0.9,0.001,25,7200.0,
211.9497997595579,267.57347997286155,0.4422138888888889,0.03304729034391534,50,2,2,0.9,0.001,25,7200.0,
154.78500733813686,264.35442580793983,0.45848055555555556,0.024073317365835224,50,2,4,0.9,0.001,25,7200.0,
196.57574385432008,258.4416397922573,0.3979472222222222,0.03396744434996221,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.21045277777777782,0.010428025226757372,50,2,0,0.1,0.001,25,7200.0,
116.50210275918351,119.58439470127634,0.2034305555555556,0.012790500472411185,50,2,1,0.1,0.001,25,7200.0,
87.92734996021959,95.43699001244464,0.40097222222222223,0.01563103306878307,50,2,2,0.1,0.001,25,7200.0,
226.74720204591347,227.1059539914604,0.25833888888888895,0.01427656746031746,50,2,4,0.1,0.001,25,7200.0,
180.72978781524532,181.34165330728175,0.2780472222222223,0.013563606103552532,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.42486944444444436,0.02248023762282691,50,2,0,0.9,0.001,25,7200.0,
88.1993901000353,156.25112762859553,0.4242361111111111,0.029129267101284956,50,2,1,0.9,0.001,25,7200.0,
144.67185577508585,212.41038434470002,0.43921944444444444,0.03127755527210885,50,2,2,0.9,0.001,25,7200.0,
183.14523541165974,276.1966832806156,0.41465833333333335,0.03203825992063492,50,2,4,0.9,0.001,25,7200.0,
128.53186231827655,210.47369128442836,0.44993333333333335,0.021491331065759636,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2579388888888889,0.014262491496598641,50,2,0,0.1,0.001,25,7200.0,
17.242473426430376,26.111603152670984,0.4125722222222222,0.012686227135298565,50,2,1,0.1,0.001,25,7200.0,
55.54800720295225,61.48307894715942,0.37233888888888883,0.016433121315192742,50,2,2,0.1,0.001,25,7200.0,
727.8099658583632,728.3002045373478,0.23695000000000002,0.012491199168556311,50,2,4,0.1,0.001,25,7200.0,
276.232191742497,277.1952464232041,0.20697222222222225,0.012573969009826151,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3921444444444444,0.030103065570672716,50,2,0,0.9,0.001,25,7200.0,
89.88042280789529,101.17517833763281,0.43306944444444445,0.028196622921390777,50,2,1,0.9,0.001,25,7200.0,
198.5392899460808,234.22111434928846,0.43050833333333327,0.03413319113756614,50,2,2,0.9,0.001,25,7200.0,
107.93566356360422,195.8871918382371,0.4794416666666667,0.022736139550264548,50,2,4,0.9,0.001,25,7200.0,
150.97762806310007,226.89695897607984,0.43372499999999997,0.0287752884542706,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.17876944444444445,0.009724290721844294,50,2,0,0.1,0.001,25,7200.0,
416.98636293361193,417.8424486798828,0.2550944444444444,0.012064414588057444,50,2,1,0.1,0.001,25,7200.0,
235.63394200030743,236.34720115834753,0.18272500000000003,0.009130643329554045,50,2,2,0.1,0.001,25,7200.0,
225.7827694566296,225.900765087055,0.24772777777777774,0.012522503212396069,50,2,4,0.1,0.001,25,7200.0,
408.43644496298634,408.05871146792794,0.23172500000000004,0.011471076814058958,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.39022500000000004,0.02747716883975813,50,2,0,0.9,0.001,25,7200.0,
112.95401894564607,149.3703573565593,0.4064722222222222,0.03105614172335601,50,2,1,0.9,0.001,25,7200.0,
158.94793947510797,247.0717020204869,0.44102499999999994,0.029948349678760394,50,2,2,0.9,0.001,25,7200.0,
192.22060061151046,253.6525141656849,0.37767500000000004,0.03269098611111111,50,2,4,0.9,0.001,25,7200.0,
111.66643954417236,204.83005642999004,0.4408,0.027442998488284204,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.23229722222222224,0.011136119520030234,50,2,0,0.1,0.001,25,7200.0,
108.56357766261196,110.31317736226424,0.25710555555555553,0.01265267649281935,50,2,1,0.1,0.001,25,7200.0,
327.1676184757267,328.3924963919049,0.23504722222222219,0.011335049036281178,50,2,2,0.1,0.001,25,7200.0,
554.2875239114196,554.3519310356766,0.19600277777777778,0.010734974584278155,50,2,4,0.1,0.001,25,7200.0,
186.52361331176868,186.65715240426505,0.2163055555555556,0.011727998299319727,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.41178333333333333,0.024649775132275134,50,2,0,0.9,0.001,25,7200.0,
41.77559739320619,137.66014913324386,0.47627499999999995,0.02050080602796674,50,2,1,0.9,0.001,25,7200.0,
110.48521217627619,207.89053668769864,0.45444444444444426,0.02688318008314437,50,2,2,0.9,0.001,25,7200.0,
178.9773060021973,248.25993200930682,0.4063888888888889,0.03161939682539683,50,2,4,0.9,0.001,25,7200.0,
174.85367942632263,260.66052184479054,0.4240277777777777,0.02905444406651549,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.20255555555555552,0.011127706538170823,50,2,0,0.1,0.001,25,7200.0,
48.87374969886833,50.65198054231792,0.20603333333333337,0.011148118291761148,50,2,1,0.1,0.001,25,7200.0,
41.96642880466308,51.45202822143275,0.3794611111111111,0.01370204440665155,50,2,2,0.1,0.001,25,7200.0,
475.31628883594163,476.5126432524775,0.22668055555555555,0.013310624433106573,50,2,4,0.1,0.001,25,7200.0,
169.32295162254078,173.75414972709152,0.2620666666666666,0.0120929574829932,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3864972222222222,0.02894106887755102,50,2,0,0.9,0.001,25,7200.0,
23.226592193111056,140.87254370517573,0.42815277777777777,0.023554164493575207,50,2,1,0.9,0.001,25,7200.0,
162.05803356223473,266.27871004536905,0.43511111111111117,0.02416837679516251,50,2,2,0.9,0.001,25,7200.0,
160.92457254078465,243.538016679276,0.41734722222222226,0.02875648195389267,50,2,4,0.9,0.001,25,7200.0,
233.90532555300115,277.64624542457454,0.40230555555555564,0.02859697033257747,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.24047222222222228,0.012194357898715041,50,2,0,0.1,0.001,25,7200.0,
455.0074329416904,455.3345476870932,0.23564444444444443,0.011731431594860167,50,2,1,0.1,0.001,25,7200.0,
167.1763433111669,175.63958602982916,0.32302777777777775,0.009534378495842781,50,2,2,0.1,0.001,25,7200.0,
577.3890039178909,578.1322914346042,0.19134722222222222,0.00985180640589569,50,2,4,0.1,0.001,25,7200.0,
124.24916721612703,129.25779358496024,0.27099722222222217,0.012440969293272866,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.43312222222222224,0.01941852210884354,50,2,0,0.9,0.001,25,7200.0,
47.44795632453139,149.87173381562943,0.47464999999999996,0.018623848450491306,50,2,1,0.9,0.001,25,7200.0,
175.48728828193302,226.22586400442796,0.4432611111111111,0.0402422940287226,50,2,2,0.9,0.001,25,7200.0,
150.54228420914862,244.12771995802538,0.43416111111111116,0.03404743442932729,50,2,4,0.9,0.001,25,7200.0,
195.57929323765768,255.81858410122322,0.4426833333333333,0.02714580687830688,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.24394166666666664,0.011491529006046865,50,2,0,0.1,0.001,25,7200.0,
499.454961794378,499.70692847324875,0.22646944444444447,0.013221890117157976,50,2,1,0.1,0.001,25,7200.0,
178.9034305225982,182.3531136186731,0.31454444444444446,0.012939726379440665,50,2,2,0.1,0.001,25,7200.0,
681.2956714455557,681.7716484968627,0.2395611111111111,0.011019422335600909,50,2,4,0.1,0.001,25,7200.0,
142.84979543161407,144.25108049979343,0.2136472222222222,0.010210214380196522,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.40159166666666674,0.02638928448601663,50,2,0,0.9,0.001,25,7200.0,
43.269986894770426,123.29938771387157,0.42288055555555554,0.03205515901360544,50,2,1,0.9,0.001,25,7200.0,
103.28799462551767,208.75909821796802,0.4725249999999998,0.02713901804610733,50,2,2,0.9,0.001,25,7200.0,
158.25452913166154,237.8689128279417,0.44825,0.03090425434618291,50,2,4,0.9,0.001,25,7200.0,
190.64249555315254,276.1863319735034,0.4043916666666667,0.03551971929327286,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.21067499999999995,0.012337192271352987,50,2,0,0.1,0.001,25,7200.0,
205.96785697154573,209.07981990759822,0.281025,0.013653651077097506,50,2,1,0.1,0.001,25,7200.0,
721.5966868163367,721.7655211542236,0.22924166666666668,0.012385739323507177,50,2,2,0.1,0.001,25,7200.0,
520.7745280173691,521.3565092857206,0.21623888888888895,0.011882380385487529,50,2,4,0.1,0.001,25,7200.0,
208.94690002617764,210.97165684254296,0.26787500000000003,0.012128477418745278,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3998805555555555,0.026384790532879815,50,2,0,0.9,0.001,25,7200.0,
37.44288093081193,117.93235800539433,0.4555805555555555,0.027087720049130765,50,2,1,0.9,0.001,25,7200.0,
183.94798525807815,269.0577212411363,0.4166027777777778,0.03710729261148905,50,2,2,0.9,0.001,25,7200.0,
151.2289932266423,240.72030634938577,0.40629444444444446,0.034768148904006056,50,2,4,0.9,0.001,25,7200.0,
168.31039769862292,217.03442688789906,0.4295805555555556,0.030092843442932737,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2347138888888889,0.012240754440665155,50,2,0,0.1,0.001,25,7200.0,
27.316140778778713,32.75721280375671,0.23069166666666666,0.012318640306122453,50,2,1,0.1,0.001,25,7200.0,
135.84229047818226,144.01798596128086,0.43366388888888885,0.012544943783068785,50,2,2,0.1,0.001,25,7200.0,
568.2697244611755,568.7242513562747,0.1983027777777778,0.011056037887377171,50,2,4,0.1,0.001,25,7200.0,
309.52675911325923,310.88064980772566,0.18230833333333332,0.01235167261904762,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3844472222222222,0.028133777305366592,50,2,0,0.9,0.001,25,7200.0,
50.696121965337774,131.15744480176417,0.4227277777777778,0.028298078042328048,50,2,1,0.9,0.001,25,7200.0,
184.573855823768,255.13402689036664,0.4270527777777777,0.03501050179516251,50,2,2,0.9,0.001,25,7200.0,
146.6089479274623,215.68381871269557,0.41017222222222216,0.030594174603174606,50,2,4,0.9,0.001,25,7200.0,
105.04057481097148,200.04779871286007,0.4184361111111112,0.030037225340136055,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.22186666666666666,0.011435661375661377,50,2,0,0.1,0.001,25,7200.0,
6.927268469091861,18.512525023926532,0.43570555555555557,0.011689335222978083,50,2,1,0.1,0.001,25,7200.0,
569.4847257561042,569.73921760013,0.22434444444444446,0.014247899659863948,50,2,2,0.1,0.001,25,7200.0,
291.4023122078783,294.89578020513795,0.22189722222222222,0.009954295823885108,50,2,4,0.1,0.001,25,7200.0,
292.8979923099668,293.1077504625214,0.17262222222222223,0.009014802343159484,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.42860277777777783,0.02164782492441421,50,2,0,0.9,0.001,25,7200.0,
63.98097711665266,136.38326173845897,0.40651944444444443,0.03130562594482237,50,2,1,0.9,0.001,25,7200.0,
124.90413522468067,221.66917925695472,0.4544277777777777,0.026245496976568403,50,2,2,0.9,0.001,25,7200.0,
160.41995129270455,238.57448102585386,0.4141249999999999,0.04631305073696145,50,2,4,0.9,0.001,25,7200.0,
156.38355989779697,239.81029982902024,0.41004444444444443,0.030244706916099765,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.21675277777777777,0.011048659580498865,50,2,0,0.1,0.001,25,7200.0,
37.59389253611854,41.95372540974607,0.31489999999999996,0.01397937037037037,50,2,1,0.1,0.001,25,7200.0,
309.0162917648672,309.97952217271626,0.26054444444444447,0.014930426303854874,50,2,2,0.1,0.001,25,7200.0,
266.0226638588877,263.5546996097625,0.23578611111111114,0.012231712490551773,50,2,4,0.1,0.001,25,7200.0,
86.04666653741072,92.28309141038841,0.30071388888888884,0.011933459089191231,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4211833333333334,0.020228838057445204,50,2,0,0.9,0.001,25,7200.0,
61.822683680097875,141.01982437558507,0.44455000000000006,0.021623679516250948,50,2,1,0.9,0.001,25,7200.0,
140.91841754913608,237.59359616644613,0.4460222222222223,0.022693684051398336,50,2,2,0.9,0.001,25,7200.0,
291.80330956139665,344.3668385831847,0.33068333333333333,0.03458648979591837,50,2,4,0.9,0.001,25,7200.0,
108.23204650682733,214.4224099483379,0.46283055555555547,0.022613485355253208,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.1741694444444445,0.009606819822373396,50,2,0,0.1,0.001,25,7200.0,
299.13044652322407,298.8503464529736,0.23043333333333335,0.011864888321995462,50,2,1,0.1,0.001,25,7200.0,
508.2629812354703,509.2356483401489,0.23868611111111113,0.012741580971277401,50,2,2,0.1,0.001,25,7200.0,
408.2974137394262,409.1294856449659,0.22629722222222223,0.011661571712018141,50,2,4,0.1,0.001,25,7200.0,
110.36006549530937,118.14052254326127,0.27061666666666667,0.013850784013605441,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.41265555555555555,0.03279613851095994,50,2,0,0.9,0.001,25,7200.0,
40.31691274800035,119.2534352164455,0.45048055555555555,0.028599075869236587,50,2,1,0.9,0.001,25,7200.0,
198.75371056970064,267.98263189256767,0.4162527777777778,0.03679892413076341,50,2,2,0.9,0.001,25,7200.0,
175.84440643080282,221.31696771192415,0.4181833333333333,0.032177204459561605,50,2,4,0.9,0.001,25,7200.0,
92.94990104965088,211.38219820462703,0.45015277777777785,0.02376809098639456,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.22482499999999997,0.012729289210128497,50,2,0,0.1,0.001,25,7200.0,
546.5673907935565,546.200266294146,0.23421388888888886,0.011152754629629629,50,2,1,0.1,0.001,25,7200.0,
388.37505182093395,389.61997655438176,0.19823333333333334,0.010831885865457294,50,2,2,0.1,0.001,25,7200.0,
229.5184022446482,228.95405539521735,0.2556083333333334,0.015352922241118672,50,2,4,0.1,0.001,25,7200.0,
197.81745818004686,201.84353598566528,0.25148888888888893,0.010206753779289493,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3560555555555555,0.026310325018896453,50,2,0,0.9,0.001,25,7200.0,
53.27018523121336,106.09870481917436,0.43163888888888896,0.02505603420256992,50,2,1,0.9,0.001,25,7200.0,
222.8782380244081,279.2229600942043,0.4141277777777777,0.032906501889644744,50,2,2,0.9,0.001,25,7200.0,
206.22176156139275,292.937389832008,0.42694722222222214,0.03459264635298564,50,2,4,0.9,0.001,25,7200.0,
181.51709280408974,247.5282753684729,0.40967222222222216,0.02795085468631897,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2073472222222222,0.00998071097883598,50,2,0,0.1,0.001,25,7200.0,
63.41751869716534,67.87035209387106,0.30043611111111107,0.011951978174603172,50,2,1,0.1,0.001,25,7200.0,
83.81861570021383,91.80709125914406,0.40554444444444443,0.01308443178382464,50,2,2,0.1,0.001,25,7200.0,
511.40611359094146,512.1744121493316,0.1678916666666667,0.008982217970521544,50,2,4,0.1,0.001,25,7200.0,
188.0727152529971,188.6350755091719,0.2789111111111111,0.014832152494331065,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4389361111111112,0.024944750661375664,50,2,0,0.9,0.001,25,7200.0,
64.50813802997587,102.07506391029268,0.4407972222222223,0.03003081566515496,50,2,1,0.9,0.001,25,7200.0,
246.2410801155833,330.15580806839785,0.4042305555555556,0.034550716269841276,50,2,2,0.9,0.001,25,7200.0,
101.9884339670924,170.31105715059468,0.45643888888888884,0.03339775037792895,50,2,4,0.9,0.001,25,7200.0,
196.98467793267739,241.59455327826046,0.4048972222222222,0.03425852900604687,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.25213888888888886,0.012805192554799697,50,2,0,0.1,0.001,25,7200.0,
110.54968160016973,112.29557714662543,0.2458138888888889,0.013860683201058202,50,2,1,0.1,0.001,25,7200.0,
384.0675618540766,385.0029654126984,0.23334722222222223,0.012318235922146639,50,2,2,0.1,0.001,25,7200.0,
403.1030444394011,404.4512842768888,0.2248583333333333,0.012624739134542705,50,2,4,0.1,0.001,25,7200.0,
253.18014428571186,253.62092679969578,0.23005277777777774,0.012197844954648526,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4325666666666666,0.023939080120937265,50,2,0,0.9,0.001,25,7200.0,
46.56620494471037,131.7506939506566,0.4337277777777779,0.02731199149659864,50,2,1,0.9,0.001,25,7200.0,
161.4586350079284,219.01009611520792,0.376175,0.037694820956160245,50,2,2,0.9,0.001,25,7200.0,
174.75586503791456,266.703626400776,0.4248972222222222,0.03441677447089946,50,2,4,0.9,0.001,25,7200.0,
183.06995435749573,246.85124654735418,0.39991944444444444,0.029347095143613,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2278,0.012053896069538926,50,2,0,0.1,0.001,25,7200.0,
400.34051189844945,400.68103268006763,0.21712777777777778,0.013217905706727135,50,2,1,0.1,0.001,25,7200.0,
693.2341338532214,693.3835172543813,0.2095583333333333,0.011544885204081631,50,2,2,0.1,0.001,25,7200.0,
454.4979726762197,455.17970659455915,0.19295555555555555,0.01146112566137566,50,2,4,0.1,0.001,25,7200.0,
411.4629519524621,410.9668895305062,0.2142333333333333,0.012155869803476944,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3570944444444444,0.03057885941043084,50,2,0,0.9,0.001,25,7200.0,
41.36178327860095,156.44185518105743,0.4448999999999999,0.025745925925925922,50,2,1,0.9,0.001,25,7200.0,
206.5094880149828,322.05110992167994,0.4343722222222223,0.024923344482237337,50,2,2,0.9,0.001,25,7200.0,
131.76776304262663,205.826104753615,0.4061805555555555,0.043377231386999233,50,2,4,0.9,0.001,25,7200.0,
160.04884977199313,224.0296410647777,0.41526666666666673,0.030696339569161003,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2288472222222222,0.012315211356764928,50,2,0,0.1,0.001,25,7200.0,
179.20580897839605,180.4228018253616,0.19825833333333334,0.012085283541194258,50,2,1,0.1,0.001,25,7200.0,
515.2449711386594,516.8156419845737,0.2548222222222222,0.013879459372637943,50,2,2,0.1,0.001,25,7200.0,
396.696754590946,397.1895938809727,0.20755555555555558,0.010793857331821616,50,2,4,0.1,0.001,25,7200.0,
478.6591973560374,479.6850873126864,0.19370833333333334,0.010446174319727893,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4126916666666667,0.025730276360544216,50,2,0,0.9,0.001,25,7200.0,
61.80934871555127,144.84481522312691,0.44058055555555553,0.029096838151927432,50,2,1,0.9,0.001,25,7200.0,
224.36023799078774,290.85315379740575,0.4060083333333333,0.04328963652683295,50,2,2,0.9,0.001,25,7200.0,
231.49026735224697,303.22471684406565,0.43293055555555554,0.02846652598261527,50,2,4,0.9,0.001,25,7200.0,
100.61562452900012,202.7214560293111,0.4657361111111111,0.021401296579743007,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.25491388888888883,0.013171970616024186,50,2,0,0.1,0.001,25,7200.0,
139.1088401297378,140.03708264893476,0.22317777777777772,0.01184686753590325,50,2,1,0.1,0.001,25,7200.0,
314.7501342212063,315.5674486032141,0.23156666666666662,0.010315421768707483,50,2,2,0.1,0.001,25,7200.0,
518.8676374428229,519.8359670055848,0.20465,0.011518825207860921,50,2,4,0.1,0.001,25,7200.0,
170.33545587629763,175.23887156991637,0.23667777777777776,0.012423657407407406,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.3872972222222222,0.02804989597505669,50,2,0,0.9,0.001,25,7200.0,
58.907641635703065,122.83233758902077,0.44864444444444446,0.02907211734693878,50,2,1,0.9,0.001,25,7200.0,
155.25382513359884,216.60541846883837,0.44215555555555563,0.03555484051398336,50,2,2,0.9,0.001,25,7200.0,
138.2959697482721,223.3239006933144,0.4479083333333334,0.0352922138133031,50,2,4,0.9,0.001,25,7200.0,
89.14309418783017,216.534608958848,0.4486805555555557,0.024539901643990922,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.20678055555555555,0.011020441893424037,50,2,0,0.1,0.001,25,7200.0,
216.8598625975353,216.41255825712503,0.22157500000000005,0.012213386904761904,50,2,1,0.1,0.001,25,7200.0,
148.89808105610774,152.97554954119258,0.24339999999999998,0.011805423847316707,50,2,2,0.1,0.001,25,7200.0,
183.546935750276,188.71310116698336,0.3295194444444444,0.013679579459561601,50,2,4,0.1,0.001,25,7200.0,
119.55974477595113,124.77352052872722,0.30687222222222227,0.013051380952380953,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.38918888888888886,0.02759865343915344,50,2,0,0.9,0.001,25,7200.0,
26.735001547776918,137.67638031108788,0.451136111111111,0.02347118565759637,50,2,1,0.9,0.001,25,7200.0,
160.595888003601,263.66832946197763,0.4363361111111111,0.026987379724111863,50,2,2,0.9,0.001,25,7200.0,
140.33604101963172,229.7994777117325,0.44749722222222216,0.02679657397959184,50,2,4,0.9,0.001,25,7200.0,
99.92102072916019,209.39660611913578,0.4426361111111112,0.03060301369992442,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.22273055555555554,0.013638677721088432,50,2,0,0.1,0.001,25,7200.0,
614.8333708121351,612.4892161041291,0.24395555555555556,0.011751791194255477,50,2,1,0.1,0.001,25,7200.0,
459.57561038339844,460.11757088877994,0.25289166666666674,0.014090394652305369,50,2,2,0.1,0.001,25,7200.0,
311.8685007221301,313.3332103631973,0.2418833333333333,0.015018872826908542,50,2,4,0.1,0.001,25,7200.0,
190.14900972489383,193.47680898934445,0.2843277777777778,0.012031944066515496,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.46389444444444433,0.018123462396069538,50,2,0,0.9,0.001,25,7200.0,
79.79945241572868,153.73393829020154,0.45128055555555563,0.02278102409297052,50,2,1,0.9,0.001,25,7200.0,
99.51484700292974,178.00512906541448,0.47598055555555546,0.029424792422524566,50,2,2,0.9,0.001,25,7200.0,
157.60071981872994,241.4302420240441,0.40425555555555553,0.029374261904761903,50,2,4,0.9,0.001,25,7200.0,
125.06600020079487,198.29790789641234,0.4244583333333333,0.02707880753968254,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.25320000000000004,0.012483481670445953,50,2,0,0.1,0.001,25,7200.0,
241.70838098813863,242.11476868468057,0.25578611111111116,0.013985792611489042,50,2,1,0.1,0.001,25,7200.0,
155.13660381875675,162.1323283795081,0.3433999999999999,0.010116373204837492,50,2,2,0.1,0.001,25,7200.0,
624.3537754269943,624.76654458659,0.22264999999999993,0.011153998299319729,50,2,4,0.1,0.001,25,7200.0,
304.6861622834174,304.8819257120467,0.22693055555555555,0.012467006897203326,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.40186944444444445,0.02610243187830688,50,2,0,0.9,0.001,25,7200.0,
75.26746843498118,121.06556847282248,0.45559722222222226,0.02068820663265306,50,2,1,0.9,0.001,25,7200.0,
171.84729199212816,248.8402985942289,0.38021944444444444,0.03415121343537415,50,2,2,0.9,0.001,25,7200.0,
101.06501178570812,201.6607519579211,0.4983111111111111,0.02265988907785336,50,2,4,0.9,0.001,25,7200.0,
264.8854085425768,310.3066396927075,0.3397777777777779,0.03879415929705216,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2005972222222222,0.012043461545729406,50,2,0,0.1,0.001,25,7200.0,
191.27775929112548,194.17611201324726,0.23486666666666664,0.010405530612244899,50,2,1,0.1,0.001,25,7200.0,
239.03370328054663,240.2122091887886,0.23588333333333333,0.012029360355253212,50,2,2,0.1,0.001,25,7200.0,
221.25969985355323,221.39476326817416,0.21206666666666665,0.011695337868480723,50,2,4,0.1,0.001,25,7200.0,
259.22124206164654,260.40436831624646,0.2608083333333333,0.012997361961451246,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4026472222222222,0.024606405612244902,50,2,0,0.9,0.001,25,7200.0,
44.22594348711153,128.4638945396347,0.4635305555555555,0.020802538076341647,50,2,1,0.9,0.001,25,7200.0,
165.40091959576986,219.94651485283876,0.43104722222222214,0.0409023436318972,50,2,2,0.9,0.001,25,7200.0,
189.68821393524559,251.05150514358675,0.39458611111111114,0.039059873299319724,50,2,4,0.9,0.001,25,7200.0,
128.82547772365493,221.00670018951186,0.42125277777777786,0.027159449829931973,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.1985638888888889,0.01179486120559335,50,2,0,0.1,0.001,25,7200.0,
115.5992648127734,118.18529085953116,0.20677500000000001,0.010416133125472413,50,2,1,0.1,0.001,25,7200.0,
524.0398481317194,524.7574638762447,0.17608888888888888,0.010179912509448222,50,2,2,0.1,0.001,25,7200.0,
593.1506344408575,593.9083398874731,0.2538777777777778,0.016173712585034014,50,2,4,0.1,0.001,25,7200.0,
340.6041256139305,338.37923078853765,0.265275,0.01325573289871504,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.40036111111111117,0.02917718707482993,50,2,0,0.9,0.001,25,7200.0,
48.76149774092206,129.53169747326535,0.4436777777777778,0.025968237906273627,50,2,1,0.9,0.001,25,7200.0,
93.97134512965492,172.31335829878188,0.4597972222222222,0.02921711668556311,50,2,2,0.9,0.001,25,7200.0,
166.31178797492657,215.53538150353714,0.43839166666666673,0.030424660903250193,50,2,4,0.9,0.001,25,7200.0,
178.9975512292922,268.5814912261069,0.4610916666666667,0.02434295852229781,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.22775833333333337,0.009928446239606953,50,2,0,0.1,0.001,25,7200.0,
210.43670660604405,213.12638508429595,0.2499527777777778,0.01379653977702192,50,2,1,0.1,0.001,25,7200.0,
362.8615940291545,363.85717145009,0.2146,0.010946286848072561,50,2,2,0.1,0.001,25,7200.0,
572.5742336645147,572.968459198965,0.19982222222222223,0.009703344860166288,50,2,4,0.1,0.001,25,7200.0,
133.7010154622881,137.99853743316623,0.26599999999999996,0.010832445767195768,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.37550277777777774,0.03286868509070295,50,2,0,0.9,0.001,25,7200.0,
26.046762325530285,107.3053964830241,0.45561388888888893,0.022059388983371123,50,2,1,0.9,0.001,25,7200.0,
234.21132265931612,320.3372493031886,0.4101472222222222,0.030914243858654572,50,2,2,0.9,0.001,25,7200.0,
188.948497522985,239.21051260448448,0.4585666666666666,0.0326975746409675,50,2,4,0.9,0.001,25,7200.0,
186.213752327207,238.5115895006414,0.3761888888888889,0.03466576511715798,50,2,8,0.9,0.001,25,7200.0,
9999.0,9999.0,0.2201861111111111,0.009756433767951623,50,2,0,0.1,0.001,25,7200.0,
211.06996095117677,212.1362126374614,0.23911944444444444,0.012258400699168554,50,2,1,0.1,0.001,25,7200.0,
299.60777737201664,300.5088208617449,0.20936111111111108,0.012963131519274376,50,2,2,0.1,0.001,25,7200.0,
405.9054927256597,407.41758747469447,0.21893333333333329,0.011356547808012091,50,2,4,0.1,0.001,25,7200.0,
145.55447250854084,149.78035097168848,0.24860000000000002,0.01250948261526833,50,2,8,0.1,0.001,25,7200.0,
9999.0,9999.0,0.4386444444444444,0.019698007936507934,50,2,0,0.9,0.001,25,7200.0,
40.485477931181485,141.88044563938385,0.4388555555555555,0.02382227229780801,50,2,1,0.9,0.001,25,7200.0,
183.22663745863824,273.7571228799616,0.4495138888888888,0.027286086262282686,50,2,2,0.9,0.001,25,7200.0,
