centerPathDist,indPathDist,ForagingIntake,foraginIntakeSD,GroupSize,influenceType,path,corePer,PathFood,pathWidth,steps,
183.0965026,189.8220316,0.342526667,0.013427742,50,2,1,0.1,0.001,25,18000,2409
537.3912873,537.6515598,0.212245556,0.012112522,50,2,2,0.1,0.001,25,18000,2410
226.9514336,228.813219,0.23604,0.01115318,50,2,4,0.1,0.001,25,18000,2411
326.371165,328.7033394,0.275297778,0.014544424,50,2,8,0.1,0.001,25,18000,2412
9999,9999,0.459592222,0.026663345,50,2,0,0.9,0.001,25,18000,2413
124.9183279,229.1556393,0.481088889,0.027228935,50,2,1,0.9,0.001,25,18000,2414
262.1086005,309.8064423,0.481464444,0.03245607,50,2,2,0.9,0.001,25,18000,2415
65.68092824,273.0931575,0.463826667,0.030035088,50,2,4,0.9,0.001,25,18000,2416
52.57756356,269.1649473,0.462152222,0.032688214,50,2,8,0.9,0.001,25,18000,2417
9999,9999,0.208787778,0.010862317,50,2,0,0.1,0.001,25,18000,2418
351.4578324,353.2085154,0.231541111,0.01379757,50,2,1,0.1,0.001,25,18000,2419
221.7009776,226.9016817,0.289073333,0.010226873,50,2,2,0.1,0.001,25,18000,2420
180.6895042,185.0628377,0.300037778,0.013142372,50,2,4,0.1,0.001,25,18000,2421
212.9081143,215.1857147,0.182064444,0.009226869,50,2,8,0.1,0.001,25,18000,2422
9999,9999,0.419663333,0.034701313,50,2,0,0.9,0.001,25,18000,2423
59.19543395,184.3452985,0.41455,0.03705953,50,2,1,0.9,0.001,25,18000,2424
86.49241234,187.1796035,0.446068889,0.036042838,50,2,2,0.9,0.001,25,18000,2425
140.8314012,282.2605009,0.453037778,0.03302514,50,2,4,0.9,0.001,25,18000,2426
162.3283103,206.7046373,0.476232222,0.024140589,50,2,8,0.9,0.001,25,18000,2427
9999,9999,0.243207778,0.014367492,50,2,0,0.1,0.001,25,18000,2428
521.6991259,521.882445,0.206028889,0.010732629,50,2,1,0.1,0.001,25,18000,2429
410.2694619,410.1486637,0.218513333,0.01143664,50,2,2,0.1,0.001,25,18000,2430
463.6894648,463.4936919,0.237607778,0.012049171,50,2,4,0.1,0.001,25,18000,2431
421.5787458,421.1972227,0.242405556,0.012591267,50,2,8,0.1,0.001,25,18000,2432
9999,9999,0.444555556,0.027759968,50,2,0,0.9,0.001,25,18000,2433
51.75172462,236.6652813,0.47656,0.031812344,50,2,1,0.9,0.001,25,18000,2434
119.3696677,213.1578285,0.479042222,0.039266413,50,2,2,0.9,0.001,25,18000,2435
161.7140211,227.336538,0.470287778,0.030599869,50,2,4,0.9,0.001,25,18000,2436
154.6250877,216.8104386,0.449246667,0.030129497,50,2,8,0.9,0.001,25,18000,2437
9999,9999,0.185334444,0.011139736,50,2,0,0.1,0.001,25,18000,2438
43.66942992,52.34848418,0.361643333,0.01376395,50,2,1,0.1,0.001,25,18000,2439
391.8932012,393.6770073,0.241107778,0.011189676,50,2,2,0.1,0.001,25,18000,2440
204.1897229,206.7657692,0.264191111,0.013034736,50,2,4,0.1,0.001,25,18000,2441
176.5259078,178.9316162,0.2376,0.012406414,50,2,8,0.1,0.001,25,18000,2442
9999,9999,0.439475556,0.030154581,50,2,0,0.9,0.001,25,18000,2443
158.6381893,169.0674242,0.426096667,0.036699789,50,2,1,0.9,0.001,25,18000,2444
165.029487,264.2828805,0.488917778,0.037165565,50,2,2,0.9,0.001,25,18000,2445
164.8863558,228.760534,0.449554444,0.031781266,50,2,4,0.9,0.001,25,18000,2446
162.7029527,241.8738888,0.39933,0.035918987,50,2,8,0.9,0.001,25,18000,2447
9999,9999,0.207053333,0.010837198,50,2,0,0.1,0.001,25,18000,2448
121.2871185,122.8753095,0.177373333,0.010816258,50,2,1,0.1,0.001,25,18000,2449
443.405377,446.2211866,0.320035556,0.014719189,50,2,2,0.1,0.001,25,18000,2450
366.0907749,368.8712473,0.277125556,0.01424785,50,2,4,0.1,0.001,25,18000,2451
282.4063896,285.6147911,0.226917778,0.011612146,50,2,8,0.1,0.001,25,18000,2452
9999,9999,0.46854,0.022032109,50,2,0,0.9,0.001,25,18000,2453
196.0317118,226.0872871,0.482458889,0.029747614,50,2,1,0.9,0.001,25,18000,2454
160.5388187,251.2244888,0.438555556,0.045720192,50,2,2,0.9,0.001,25,18000,2455
97.27726597,278.2622315,0.430667778,0.033755124,50,2,4,0.9,0.001,25,18000,2456
75.98609521,282.0296072,0.472747778,0.031763589,50,2,8,0.9,0.001,25,18000,2457
9999,9999,0.195506667,0.009971504,50,2,0,0.1,0.001,25,18000,2458
276.5817053,279.5682407,0.256212222,0.012893757,50,2,1,0.1,0.001,25,18000,2459
383.909147,385.5588131,0.239541111,0.013287412,50,2,2,0.1,0.001,25,18000,2460
346.0497809,349.4119996,0.258402222,0.01231454,50,2,4,0.1,0.001,25,18000,2461
241.4267959,243.3028226,0.131112222,0.007919552,50,2,8,0.1,0.001,25,18000,2462
9999,9999,0.445283333,0.028795881,50,2,0,0.9,0.001,25,18000,2463
207.0224324,242.3437502,0.476144444,0.030591352,50,2,1,0.9,0.001,25,18000,2464
265.3064321,291.4060072,0.49667,0.027141667,50,2,2,0.9,0.001,25,18000,2465
85.66249847,256.3909956,0.43151,0.035878898,50,2,4,0.9,0.001,25,18000,2466
293.3989026,270.8179384,0.409504444,0.03882747,50,2,8,0.9,0.001,25,18000,2467
9999,9999,0.206602222,0.011008368,50,2,0,0.1,0.001,25,18000,2468
126.7591322,132.4261747,0.352966667,0.013588199,50,2,1,0.1,0.001,25,18000,2469
320.3406675,322.0355349,0.235982222,0.013492466,50,2,2,0.1,0.001,25,18000,2470
468.8853916,470.2194877,0.237398889,0.01138823,50,2,4,0.1,0.001,25,18000,2471
187.4969221,188.9922545,0.23675,0.012044459,50,2,8,0.1,0.001,25,18000,2472
9999,9999,0.450938889,0.027243928,50,2,0,0.9,0.001,25,18000,2473
152.0961727,229.25177,0.475558889,0.026351877,50,2,1,0.9,0.001,25,18000,2474
162.3086124,316.5290138,0.465906667,0.039613343,50,2,2,0.9,0.001,25,18000,2475
229.8234536,242.2210077,0.445162222,0.035373189,50,2,4,0.9,0.001,25,18000,2476
175.339713,241.6444695,0.485357778,0.024440937,50,2,8,0.9,0.001,25,18000,2477
9999,9999,0.235777778,0.013375613,50,2,0,0.1,0.001,25,18000,2478
146.0181745,151.8148816,0.373624444,0.012431859,50,2,1,0.1,0.001,25,18000,2479
409.2347349,411.6883985,0.262245556,0.014283109,50,2,2,0.1,0.001,25,18000,2480
793.5397061,793.9309948,0.182196667,0.009096881,50,2,4,0.1,0.001,25,18000,2481
201.0185356,204.4186103,0.283282222,0.012492051,50,2,8,0.1,0.001,25,18000,2482
9999,9999,0.418857778,0.031729468,50,2,0,0.9,0.001,25,18000,2483
38.99663877,207.5684038,0.485533333,0.026555065,50,2,1,0.9,0.001,25,18000,2484
110.2522922,248.9951091,0.473494444,0.038087336,50,2,2,0.9,0.001,25,18000,2485
148.5366866,353.1937045,0.442985556,0.035705088,50,2,4,0.9,0.001,25,18000,2486
167.804918,210.5620829,0.453796667,0.030066315,50,2,8,0.9,0.001,25,18000,2487
9999,9999,0.23586,0.012793217,50,2,0,0.1,0.001,25,18000,2488
1210.206349,1210.02361,0.221177778,0.013077325,50,2,1,0.1,0.001,25,18000,2489
616.4871706,616.5840775,0.204541111,0.011162723,50,2,2,0.1,0.001,25,18000,2490
439.9685962,440.9393536,0.228235556,0.012103155,50,2,4,0.1,0.001,25,18000,2491
592.5914137,593.0470482,0.09926,0.005760286,50,2,8,0.1,0.001,25,18000,2492
9999,9999,0.459035556,0.025145205,50,2,0,0.9,0.001,25,18000,2493
207.7716034,251.0169216,0.454708889,0.037500302,50,2,1,0.9,0.001,25,18000,2494
142.4937599,237.2398556,0.475624444,0.032751536,50,2,2,0.9,0.001,25,18000,2495
205.5541277,257.0936019,0.468924444,0.030354065,50,2,4,0.9,0.001,25,18000,2496
170.9456481,258.2057504,0.464692222,0.029825835,50,2,8,0.9,0.001,25,18000,2497
9999,9999,0.1422,0.007622454,50,2,0,0.1,0.001,25,18000,2498
68.30938217,77.11093492,0.388461111,0.013163195,50,2,1,0.1,0.001,25,18000,2499
371.6486437,374.098878,0.274361111,0.012336423,50,2,2,0.1,0.001,25,18000,2500
413.9234753,414.8149475,0.227125556,0.012931338,50,2,4,0.1,0.001,25,18000,2501
249.8033505,250.6956488,0.250476667,0.012953959,50,2,8,0.1,0.001,25,18000,2502
9999,9999,0.462158889,0.024429503,50,2,0,0.9,0.001,25,18000,2503
97.90987298,182.4881219,0.477178889,0.02992744,50,2,1,0.9,0.001,25,18000,2504
131.7642416,287.2224896,0.473741111,0.037353217,50,2,2,0.9,0.001,25,18000,2505
116.5061151,231.3482161,0.464087778,0.03002346,50,2,4,0.9,0.001,25,18000,2506
146.6334632,241.8774642,0.472526667,0.028539554,50,2,8,0.9,0.001,25,18000,2507
9999,9999,0.259194444,0.015050025,50,2,0,0.1,0.001,25,18000,2508
393.043677,393.900946,0.202335556,0.010245143,50,2,1,0.1,0.001,25,18000,2509
575.3070776,576.7213697,0.249157778,0.0132503,50,2,2,0.1,0.001,25,18000,2510
575.685315,576.2503459,0.190428889,0.010574872,50,2,4,0.1,0.001,25,18000,2511
153.9271205,156.3975952,0.261004444,0.012790711,50,2,8,0.1,0.001,25,18000,2512
9999,9999,0.39662,0.03733107,50,2,0,0.9,0.001,25,18000,2513
408.0167127,348.4146437,0.482074444,0.023423975,50,2,1,0.9,0.001,25,18000,2514
157.9823662,173.97138,0.521434444,0.029773611,50,2,2,0.9,0.001,25,18000,2515
92.63352421,231.5555496,0.45078,0.028309689,50,2,4,0.9,0.001,25,18000,2516
173.7521761,264.8970538,0.481234444,0.030812541,50,2,8,0.9,0.001,25,18000,2517
9999,9999,0.218584444,0.012710128,50,2,0,0.1,0.001,25,18000,2518
196.7295066,200.1268588,0.286722222,0.012726798,50,2,1,0.1,0.001,25,18000,2519
579.786355,583.9622559,0.297375556,0.012310799,50,2,2,0.1,0.001,25,18000,2520
394.8233075,397.3054065,0.268131111,0.01459657,50,2,4,0.1,0.001,25,18000,2521
317.9834221,318.326489,0.208525556,0.010457361,50,2,8,0.1,0.001,25,18000,2522
9999,9999,0.484195556,0.022209483,50,2,0,0.9,0.001,25,18000,2523
222.2692255,225.39847,0.457022222,0.034661031,50,2,1,0.9,0.001,25,18000,2524
130.1488408,278.3588579,0.456735556,0.041748911,50,2,2,0.9,0.001,25,18000,2525
198.7038951,285.4501509,0.448456667,0.035210213,50,2,4,0.9,0.001,25,18000,2526
153.0110016,228.9487547,0.465037778,0.027408129,50,2,8,0.9,0.001,25,18000,2527
9999,9999,0.223126667,0.012077564,50,2,0,0.1,0.001,25,18000,2528
521.2070006,522.4086271,0.228016667,0.011488277,50,2,1,0.1,0.001,25,18000,2529
286.3898029,288.9718407,0.282364444,0.014449249,50,2,2,0.1,0.001,25,18000,2530
265.6892709,271.2231619,0.29431,0.012868471,50,2,4,0.1,0.001,25,18000,2531
214.0627737,216.7953052,0.246544444,0.013396612,50,2,8,0.1,0.001,25,18000,2532
9999,9999,0.396596667,0.036563913,50,2,0,0.9,0.001,25,18000,2533
148.3779862,210.7893489,0.492392222,0.025181237,50,2,1,0.9,0.001,25,18000,2534
96.45923735,231.0413195,0.462057778,0.038191925,50,2,2,0.9,0.001,25,18000,2535
125.2991835,248.4786071,0.445476667,0.037208385,50,2,4,0.9,0.001,25,18000,2536
164.6003225,239.7578996,0.491543333,0.024531646,50,2,8,0.9,0.001,25,18000,2537
9999,9999,0.207103333,0.011915134,50,2,0,0.1,0.001,25,18000,2538
85.70630355,94.41510044,0.394635556,0.012291031,50,2,1,0.1,0.001,25,18000,2539
317.3551755,320.5017027,0.303333333,0.013883095,50,2,2,0.1,0.001,25,18000,2540
157.320472,160.7326894,0.232172222,0.01324453,50,2,4,0.1,0.001,25,18000,2541
163.5028105,166.5630453,0.26522,0.013990849,50,2,8,0.1,0.001,25,18000,2542
9999,9999,0.432556667,0.031388386,50,2,0,0.9,0.001,25,18000,2543
88.89853843,164.9410682,0.492234444,0.028906184,50,2,1,0.9,0.001,25,18000,2544
185.4304084,173.5540252,0.511975556,0.027818794,50,2,2,0.9,0.001,25,18000,2545
110.0507407,290.314626,0.458115556,0.03897359,50,2,4,0.9,0.001,25,18000,2546
200.2964167,260.3470934,0.485525556,0.030426594,50,2,8,0.9,0.001,25,18000,2547
9999,9999,0.231806667,0.013398959,50,2,0,0.1,0.001,25,18000,2548
117.6891033,124.9472561,0.37045,0.013075442,50,2,1,0.1,0.001,25,18000,2549
526.2815623,527.0202375,0.212294444,0.011461161,50,2,2,0.1,0.001,25,18000,2550
725.3986128,725.9307502,0.207893333,0.012604746,50,2,4,0.1,0.001,25,18000,2551
472.2062727,469.77148,0.208064444,0.012294994,50,2,8,0.1,0.001,25,18000,2552
9999,9999,0.445428889,0.030650796,50,2,0,0.9,0.001,25,18000,2553
48.00165391,157.800891,0.451414444,0.033933799,50,2,1,0.9,0.001,25,18000,2554
222.5177945,261.2448416,0.491761111,0.030826156,50,2,2,0.9,0.001,25,18000,2555
144.1710636,262.5750014,0.44752,0.032925052,50,2,4,0.9,0.001,25,18000,2556
118.6003669,259.3140941,0.454877778,0.03184962,50,2,8,0.9,0.001,25,18000,2557
9999,9999,0.236221111,0.011866101,50,2,0,0.1,0.001,25,18000,2558
264.8198496,273.6322407,0.400848889,0.013657794,50,2,1,0.1,0.001,25,18000,2559
448.8311086,449.3671317,0.234936667,0.013052538,50,2,2,0.1,0.001,25,18000,2560
323.0505431,326.5222625,0.198292222,0.011813798,50,2,4,0.1,0.001,25,18000,2561
219.6571536,222.9231713,0.253657778,0.012610697,50,2,8,0.1,0.001,25,18000,2562
9999,9999,0.461027778,0.028969613,50,2,0,0.9,0.001,25,18000,2563
204.3568976,215.5936098,0.463863333,0.026221131,50,2,1,0.9,0.001,25,18000,2564
132.0387416,199.7287884,0.476894444,0.029932355,50,2,2,0.9,0.001,25,18000,2565
104.2337848,228.5583874,0.445788889,0.030086857,50,2,4,0.9,0.001,25,18000,2566
158.6512293,220.6118538,0.455692222,0.030168845,50,2,8,0.9,0.001,25,18000,2567
9999,9999,0.175341111,0.009733894,50,2,0,0.1,0.001,25,18000,2568
703.513419,705.6324802,0.249864444,0.013653486,50,2,1,0.1,0.001,25,18000,2569
370.7437018,371.5328987,0.220533333,0.012242386,50,2,2,0.1,0.001,25,18000,2570
307.5649706,309.1709764,0.273958889,0.013533532,50,2,4,0.1,0.001,25,18000,2571
231.7447775,234.0621179,0.246474444,0.012233135,50,2,8,0.1,0.001,25,18000,2572
9999,9999,0.479154444,0.021282877,50,2,0,0.9,0.001,25,18000,2573
53.29551953,232.394681,0.487662222,0.023700424,50,2,1,0.9,0.001,25,18000,2574
136.7362235,241.7033916,0.444126667,0.039024512,50,2,2,0.9,0.001,25,18000,2575
206.6495832,252.0883813,0.451342222,0.034875866,50,2,4,0.9,0.001,25,18000,2576
195.6111192,254.4130726,0.414528889,0.037797716,50,2,8,0.9,0.001,25,18000,2577
9999,9999,0.193755556,0.010046164,50,2,0,0.1,0.001,25,18000,2578
152.6796713,154.8791523,0.213945556,0.012399425,50,2,1,0.1,0.001,25,18000,2579
367.8556033,368.9371442,0.273994444,0.014511032,50,2,2,0.1,0.001,25,18000,2580
389.6527292,390.1628127,0.237227778,0.012994915,50,2,4,0.1,0.001,25,18000,2581
503.4314622,503.5333774,0.182326667,0.00975791,50,2,8,0.1,0.001,25,18000,2582
9999,9999,0.415617778,0.031381876,50,2,0,0.9,0.001,25,18000,2583
214.2316701,250.0894629,0.459108889,0.028258062,50,2,1,0.9,0.001,25,18000,2584
100.7339597,232.0860693,0.479711111,0.02923967,50,2,2,0.9,0.001,25,18000,2585
154.9195178,239.517187,0.479363333,0.027178706,50,2,4,0.9,0.001,25,18000,2586
167.6401669,206.8184736,0.489022222,0.026532832,50,2,8,0.9,0.001,25,18000,2587
9999,9999,0.250996667,0.013448984,50,2,0,0.1,0.001,25,18000,2588
321.6982685,321.9415242,0.191435556,0.010726201,50,2,1,0.1,0.001,25,18000,2589
538.3373706,539.2709031,0.211452222,0.012205669,50,2,2,0.1,0.001,25,18000,2590
136.8179047,140.2509126,0.240008889,0.012234556,50,2,4,0.1,0.001,25,18000,2591
344.1566931,342.726803,0.224833333,0.011199377,50,2,8,0.1,0.001,25,18000,2592
9999,9999,0.412827778,0.035966805,50,2,0,0.9,0.001,25,18000,2593
83.30903076,202.4918806,0.468368889,0.031985045,50,2,1,0.9,0.001,25,18000,2594
85.92917794,228.8367797,0.454973333,0.038352069,50,2,2,0.9,0.001,25,18000,2595
130.4532311,251.3940352,0.432525556,0.03777565,50,2,4,0.9,0.001,25,18000,2596
115.1670677,245.5305796,0.459622222,0.02827989,50,2,8,0.9,0.001,25,18000,2597
9999,9999,0.206365556,0.011201563,50,2,0,0.1,0.001,25,18000,2598
327.3245681,330.6686303,0.283323333,0.013068012,50,2,1,0.1,0.001,25,18000,2599
697.91341,698.1750091,0.193617778,0.010337835,50,2,2,0.1,0.001,25,18000,2600
225.3048789,229.1953238,0.23243,0.011616236,50,2,4,0.1,0.001,25,18000,2601
202.7014705,203.3574835,0.261303333,0.013709383,50,2,8,0.1,0.001,25,18000,2602
9999,9999,0.452447778,0.028157988,50,2,0,0.9,0.001,25,18000,2603
163.8791467,232.5362222,0.450348889,0.027338786,50,2,1,0.9,0.001,25,18000,2604
194.6264068,253.5623581,0.491545556,0.031018716,50,2,2,0.9,0.001,25,18000,2605
240.7918697,305.8102555,0.445301111,0.035111847,50,2,4,0.9,0.001,25,18000,2606
154.099178,226.8418722,0.48135,0.026894919,50,2,8,0.9,0.001,25,18000,2607
9999,9999,0.21722,0.011134312,50,2,0,0.1,0.001,25,18000,2608
496.1562047,497.3828805,0.215892222,0.011829282,50,2,1,0.1,0.001,25,18000,2609
288.868469,290.4384346,0.20892,0.011834741,50,2,2,0.1,0.001,25,18000,2610
225.6421964,229.2235653,0.303797778,0.013625756,50,2,4,0.1,0.001,25,18000,2611
530.5689595,530.9603511,0.174975556,0.01013456,50,2,8,0.1,0.001,25,18000,2612
9999,9999,0.454714444,0.027101649,50,2,0,0.9,0.001,25,18000,2613
76.78740906,187.062147,0.472661111,0.028951952,50,2,1,0.9,0.001,25,18000,2614
259.4262104,286.0661526,0.461094444,0.037480794,50,2,2,0.9,0.001,25,18000,2615
136.5496595,221.5832252,0.463415556,0.033859628,50,2,4,0.9,0.001,25,18000,2616
227.45184,280.4594848,0.440403333,0.039310673,50,2,8,0.9,0.001,25,18000,2617
9999,9999,0.235905556,0.013067675,50,2,0,0.1,0.001,25,18000,2618
590.1700291,589.9225282,0.236981111,0.011823048,50,2,1,0.1,0.001,25,18000,2619
665.3242399,665.481676,0.104355556,0.006918157,50,2,2,0.1,0.001,25,18000,2620
432.1047708,433.0449443,0.241595556,0.011938876,50,2,4,0.1,0.001,25,18000,2621
214.1698958,217.00892,0.214772222,0.011716342,50,2,8,0.1,0.001,25,18000,2622
9999,9999,0.422288889,0.039199175,50,2,0,0.9,0.001,25,18000,2623
100.9308334,184.5397866,0.481871111,0.032419809,50,2,1,0.9,0.001,25,18000,2624
119.3390599,228.4550663,0.4739,0.033433333,50,2,2,0.9,0.001,25,18000,2625
143.1103773,247.3686892,0.455164444,0.031559657,50,2,4,0.9,0.001,25,18000,2626
160.7753543,257.9990554,0.433986667,0.035103437,50,2,8,0.9,0.001,25,18000,2627
9999,9999,0.225188889,0.012999093,50,2,0,0.1,0.001,25,18000,2628
950.3358602,950.8327957,0.247161111,0.013222559,50,2,1,0.1,0.001,25,18000,2629
375.3359878,378.9571352,0.246715556,0.010754841,50,2,2,0.1,0.001,25,18000,2630
104.0223441,106.4908563,0.25496,0.01321914,50,2,4,0.1,0.001,25,18000,2631
320.9230474,321.5092309,0.229816667,0.010806275,50,2,8,0.1,0.001,25,18000,2632
9999,9999,0.420463333,0.033614843,50,2,0,0.9,0.001,25,18000,2633
203.4256805,236.3567881,0.472716667,0.026151841,50,2,1,0.9,0.001,25,18000,2634
229.2932283,309.6456641,0.422802222,0.037225427,50,2,2,0.9,0.001,25,18000,2635
168.1177737,219.3826908,0.488743333,0.02661405,50,2,4,0.9,0.001,25,18000,2636
102.6402369,262.3571213,0.462334444,0.032153174,50,2,8,0.9,0.001,25,18000,2637
9999,9999,0.202223333,0.010507485,50,2,0,0.1,0.001,25,18000,2638
246.1008057,250.6418606,0.337916667,0.014548777,50,2,1,0.1,0.001,25,18000,2639
622.5029836,622.9293742,0.196846667,0.01092457,50,2,2,0.1,0.001,25,18000,2640
155.6457689,160.3215513,0.293457778,0.017768339,50,2,4,0.1,0.001,25,18000,2641
348.7994218,350.3840493,0.287452222,0.014160962,50,2,8,0.1,0.001,25,18000,2642
9999,9999,0.401768889,0.034450859,50,2,0,0.9,0.001,25,18000,2643
37.7202346,196.6810303,0.454727778,0.031623135,50,2,1,0.9,0.001,25,18000,2644
96.72806301,196.0982209,0.500034444,0.024400448,50,2,2,0.9,0.001,25,18000,2645
136.0027828,245.3303356,0.456505556,0.033241326,50,2,4,0.9,0.001,25,18000,2646
109.7538969,270.8139531,0.424774444,0.032665636,50,2,8,0.9,0.001,25,18000,2647
9999,9999,0.228863333,0.012689633,50,2,0,0.1,0.001,25,18000,2648
318.9611888,320.4791419,0.271344444,0.013742967,50,2,1,0.1,0.001,25,18000,2649
423.5734641,423.2800802,0.244117778,0.012875281,50,2,2,0.1,0.001,25,18000,2650
249.528416,250.5296482,0.264706667,0.012295864,50,2,4,0.1,0.001,25,18000,2651
227.0914404,226.4912806,0.229504444,0.011395285,50,2,8,0.1,0.001,25,18000,2652
9999,9999,0.459896667,0.027703461,50,2,0,0.9,0.001,25,18000,2653
105.8070753,165.5166377,0.427864444,0.038108244,50,2,1,0.9,0.001,25,18000,2654
140.3540312,221.9596191,0.456928889,0.037340875,50,2,2,0.9,0.001,25,18000,2655
102.3445913,269.9965377,0.455262222,0.03560105,50,2,4,0.9,0.001,25,18000,2656
101.8164816,237.6093406,0.477196667,0.031468878,50,2,8,0.9,0.001,25,18000,2657
9999,9999,0.239575556,0.012960732,50,2,0,0.1,0.001,25,18000,2658
92.40834648,101.300914,0.379957778,0.01399095,50,2,1,0.1,0.001,25,18000,2659
474.2105496,478.7761688,0.33853,0.015241435,50,2,2,0.1,0.001,25,18000,2660
316.4833226,317.351343,0.100678889,0.006040118,50,2,4,0.1,0.001,25,18000,2661
313.5418666,314.4805678,0.234127778,0.012169071,50,2,8,0.1,0.001,25,18000,2662
9999,9999,0.41123,0.034468085,50,2,0,0.9,0.001,25,18000,2663
158.5358599,222.5852605,0.489251111,0.025192116,50,2,1,0.9,0.001,25,18000,2664
98.9296406,212.3408067,0.455538889,0.035042841,50,2,2,0.9,0.001,25,18000,2665
96.69162779,244.1422675,0.43708,0.032320952,50,2,4,0.9,0.001,25,18000,2666
182.3316546,242.842963,0.388635556,0.039651145,50,2,8,0.9,0.001,25,18000,2667
9999,9999,0.253101111,0.013811573,50,2,0,0.1,0.001,25,18000,2668
163.9738695,166.1312251,0.237503333,0.012096288,50,2,1,0.1,0.001,25,18000,2669
429.1029802,431.0884491,0.268474444,0.012292378,50,2,2,0.1,0.001,25,18000,2670
475.4030149,475.2992204,0.202553333,0.011339318,50,2,4,0.1,0.001,25,18000,2671
398.3104632,398.8393818,0.206461111,0.01204505,50,2,8,0.1,0.001,25,18000,2672
9999,9999,0.446054444,0.030180391,50,2,0,0.9,0.001,25,18000,2673
104.6950829,190.7650484,0.465383333,0.029276013,50,2,1,0.9,0.001,25,18000,2674
150.0458362,247.6413985,0.468093333,0.035139046,50,2,2,0.9,0.001,25,18000,2675
163.328931,229.2217345,0.458044444,0.030960832,50,2,4,0.9,0.001,25,18000,2676
224.0434246,185.4706521,0.455768889,0.030010422,50,2,8,0.9,0.001,25,18000,2677
9999,9999,0.230421111,0.012569451,50,2,0,0.1,0.001,25,18000,2678
127.0021921,133.1273071,0.373356667,0.012248409,50,2,1,0.1,0.001,25,18000,2679
344.1091105,347.7920731,0.299894444,0.013703824,50,2,2,0.1,0.001,25,18000,2680
185.1513981,187.6538188,0.210945556,0.011399365,50,2,4,0.1,0.001,25,18000,2681
178.2742919,182.0757323,0.299142222,0.014576516,50,2,8,0.1,0.001,25,18000,2682
9999,9999,0.457564444,0.026172478,50,2,0,0.9,0.001,25,18000,2683
183.8835406,223.4610595,0.451161111,0.032882161,50,2,1,0.9,0.001,25,18000,2684
135.9317024,199.3168489,0.485686667,0.029898744,50,2,2,0.9,0.001,25,18000,2685
110.7708666,278.6306285,0.450655556,0.032145321,50,2,4,0.9,0.001,25,18000,2686
205.3615153,238.5877167,0.490292222,0.023818794,50,2,8,0.9,0.001,25,18000,2687
9999,9999,0.213197778,0.011933887,50,2,0,0.1,0.001,25,18000,2688
49.20897101,59.05945825,0.354465556,0.012503693,50,2,1,0.1,0.001,25,18000,2689
220.4595461,222.335144,0.246844444,0.011653431,50,2,2,0.1,0.001,25,18000,2690
218.596155,220.9338653,0.283123333,0.01354269,50,2,4,0.1,0.001,25,18000,2691
626.7077525,627.0719291,0.097228889,0.004826695,50,2,8,0.1,0.001,25,18000,2692
9999,9999,0.444711111,0.026861382,50,2,0,0.9,0.001,25,18000,2693
106.6326961,184.4711376,0.414751111,0.041714528,50,2,1,0.9,0.001,25,18000,2694
95.00560432,190.8004889,0.47729,0.03189507,50,2,2,0.9,0.001,25,18000,2695
176.7882174,223.9573274,0.429502222,0.036097119,50,2,4,0.9,0.001,25,18000,2696
225.4713874,206.6642998,0.469053333,0.031507667,50,2,8,0.9,0.001,25,18000,2697
9999,9999,0.095415556,0.004959145,50,2,0,0.1,0.001,25,18000,2698
106.2026059,115.7991098,0.379492222,0.011624214,50,2,1,0.1,0.001,25,18000,2699
542.187087,542.3498962,0.20285,0.011526876,50,2,2,0.1,0.001,25,18000,2700
420.845054,423.1095034,0.286645556,0.014176857,50,2,4,0.1,0.001,25,18000,2701
245.9039208,250.1353379,0.25945,0.012509095,50,2,8,0.1,0.001,25,18000,2702
9999,9999,0.47154,0.022595088,50,2,0,0.9,0.001,25,18000,2703
92.60059464,193.9579363,0.482296667,0.027311498,50,2,1,0.9,0.001,25,18000,2704
197.8062161,266.4841688,0.467128889,0.033821311,50,2,2,0.9,0.001,25,18000,2705
228.5109881,304.4835218,0.437566667,0.036969868,50,2,4,0.9,0.001,25,18000,2706
215.6102472,235.2747852,0.427997778,0.042533672,50,2,8,0.9,0.001,25,18000,2707
9999,9999,0.253241111,0.013358033,50,2,0,0.1,0.001,25,18000,2708
204.7663729,214.0573774,0.389333333,0.01273759,50,2,1,0.1,0.001,25,18000,2709
281.2925839,283.955536,0.274755556,0.01245491,50,2,2,0.1,0.001,25,18000,2710
569.4838961,570.4704285,0.155203333,0.009607297,50,2,4,0.1,0.001,25,18000,2711
259.2977279,258.3816393,0.195412222,0.010438852,50,2,8,0.1,0.001,25,18000,2712
9999,9999,0.438012222,0.03341947,50,2,0,0.9,0.001,25,18000,2713
63.70269782,194.3718789,0.479351111,0.026604875,50,2,1,0.9,0.001,25,18000,2714
149.2732667,217.3110998,0.482441111,0.030376755,50,2,2,0.9,0.001,25,18000,2715
101.3779468,257.1558608,0.448714444,0.034357059,50,2,4,0.9,0.001,25,18000,2716
203.1293774,195.1732012,0.49421,0.027148338,50,2,8,0.9,0.001,25,18000,2717
9999,9999,0.245345556,0.012493864,50,2,0,0.1,0.001,25,18000,2718
216.6631957,218.8862154,0.25747,0.013031978,50,2,1,0.1,0.001,25,18000,2719
351.910803,355.309758,0.239486667,0.012951236,50,2,2,0.1,0.001,25,18000,2720
